PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OperationalLife,TENDENCIAL,ECU,PP_WASICE,,,,,,,,,,20.0
OperationalLife,TENDENCIAL,ECU,PPIDSLGALICE,,,,,,,,,,15.0
OperationalLife,TENDENCIAL,ECU,PPIDSLELRICE,,,,,,,,,,15.0
OperationalLife,TENDENCIAL,ECU,PPIDSLELRTST,,,,,,,,,,21.0
OperationalLife,TENDENCIAL,ECU,PPIDSLCEMTST,,,,,,,,,,21.0
OperationalLife,TENDENCIAL,ECU,PPICRUPETICE,,,,,,,,,,40.0
OperationalLife,TENDENCIAL,ECU,PPICRUPETTST,,,,,,,,,,40.0
OperationalLife,TENDENCIAL,ECU,PPIDSLPETTGS,,,,,,,,,,21.0
OperationalLife,TENDENCIAL,ECU,PPIDSLPETICE,,,,,,,,,,15.0
OperationalLife,TENDENCIAL,ECU,PPINGSPETTST,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,PPINGSPETICE,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,PPINGSPETTGS,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,PROBIODSL,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,BLEND_DSL,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROETA,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,BLEND_GSL,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,HYDPROELEISO,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,HYDPROELEGRI,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,HYDPROBIO,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,HYDPRONGS,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,HYD_DISTR,,,,,,,,,,30.0
OperationalLife,TENDENCIAL,ECU,PPIFOIPETICE,,,,,,,,,,15.0
OperationalLife,TENDENCIAL,ECU,TRNCRU,,,,,,,,,,70.0
OperationalLife,TENDENCIAL,ECU,RSVNGS,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,RSVCRU,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROWAS,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROSUG,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PRONGS,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROFIR,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROCRU,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,PROBMS,,,,,,,,,,1.0
