Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit
0,2,DDP70,E5_TWWTWW,,,,2053,10.65615388836605,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2054,10.755751534469596,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2055,10.852472501555509,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2056,10.946224427668344,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2057,11.03691727306075,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2058,11.124463463721167,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2059,11.208778031780536,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2060,11.289778752484072,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2061,11.367386277420273,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2062,11.441524263705622,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2063,11.512119498831806,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2064,11.579102020890124,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2065,11.642405233897444,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2066,11.701966017958112,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2067,11.757724834007224,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2068,11.80962582289223,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2069,11.857616898562386,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2070,11.901649835148723,,,,,,,,,,,,,,,
0,2,DDP70,,INORG_RCY_OS,,All,2010,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,INORG_RCY_OS,,All,2011,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,INORG_RCY_OS,,All,2012,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,INORG_RCY_OS,,All,2013,,1.0,,,,,,,,,,,,,,
