Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,0,CEM_PROD,PROD_CEM,,2024,,,,,,5.0975,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2024,,,,,,5.0975,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2024,,,,,,5.0975,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2024,,,,,,5.0975,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2025,,,,,,5.334,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2025,,,,,,5.334,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2025,,,,,,5.334,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2025,,,,,,5.334,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2026,,,,,,5.5704,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2026,,,,,,5.5704,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2026,,,,,,5.5704,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2026,,,,,,5.5704,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2027,,,,,,5.8068,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2027,,,,,,5.8068,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2027,,,,,,5.8068,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2027,,,,,,5.8068,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2028,,,,,,6.0433,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2028,,,,,,6.0433,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2028,,,,,,6.0433,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2028,,,,,,6.0433,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2029,,,,,,6.2798,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2029,,,,,,6.2798,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2029,,,,,,6.2798,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2029,,,,,,6.2798,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2030,,,,,,6.5162,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2030,,,,,,6.5162,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2030,,,,,,6.5162,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2030,,,,,,6.5162,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2031,,,,,,6.7527,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2031,,,,,,6.7527,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2031,,,,,,6.7527,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2031,,,,,,6.7527,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2032,,,,,,6.9892,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2032,,,,,,6.9892,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2032,,,,,,6.9892,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2032,,,,,,6.9892,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2033,,,,,,7.2256,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2033,,,,,,7.2256,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2033,,,,,,7.2256,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2033,,,,,,7.2256,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2034,,,,,,7.4621,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2034,,,,,,7.4621,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2034,,,,,,7.4621,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2034,,,,,,7.4621,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2035,,,,,,7.6985,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2035,,,,,,7.6985,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2035,,,,,,7.6985,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2035,,,,,,7.6985,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2036,,,,,,7.27427,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2036,,,,,,7.27427,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2036,,,,,,7.27427,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2036,,,,,,7.27427,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2037,,,,,,7.49103,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2037,,,,,,7.49103,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2037,,,,,,7.49103,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2037,,,,,,7.49103,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2038,,,,,,7.7078,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2038,,,,,,7.7078,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2038,,,,,,7.7078,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2038,,,,,,7.7078,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2039,,,,,,7.92456,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP70,0,CEM_PROD,PROD_CEM,,2039,,,,,,7.92456,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,0,CEM_PROD,PROD_CEM,,2039,,,,,,7.92456,,,,,,,,,,,,,,,,,,,,,,,,,,
PLANDEACCION,0,CEM_PROD,PROD_CEM,,2039,,,,,,7.92456,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,CEM_PROD,PROD_CEM,,2040,,,,,,8.14132,,,,,,,,,,,,,,,,,,,,,,,,,,
