Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,0,,INORG_RCY_OS,,2066,,,1.40223,1.40223,1.40223,,,,,,,,,,,0.147746,,,,3.04284,0.147746,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2067,,0.00357721,1.40581,1.40581,1.40581,,,,,,,,,,,0.1404,,,,3.0506,0.1404,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2068,,1.40547,1.40904,1.40904,1.40904,,,,,,,,,,,0.133387,,,,3.05762,0.133387,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2069,,0.0028937,1.41194,1.41194,1.41194,,,,,,,,,,,0.126693,,,,3.0639,0.126693,,,,,,,,,,,
DDP,0,,INORG_RCY_OS,,2070,,0.00254845,1.41448,1.41448,1.41448,,,,,,,,,,,0.120305,,,,3.06943,0.120305,,,,,,,,,,,
DDP,0,,COMPOST,,2010,,2.37727e-05,2.37727e-05,0.0664238,0.0664238,,,0.00368477,0.00368477,,,3.15513,3.07179,3.15513,,3.07906,,,,0.00368637,0.003589,,0.0074,,6.3285,6.3285,,5.1180463926736674e-08,,4.382390682435123e-05,4.382390682435123e-05,
DDP,0,,COMPOST,,2011,,,2.37727e-05,0.0773238,0.075896,,,,,,,3.60506,3.32685,3.60506,,3.33074,,,,0.00421125,0.00388626,,,,6.854,6.854,,,,4.861486744893887e-05,4.861486744893887e-05,
DDP,0,,COMPOST,,2012,,,2.37727e-05,0.0889238,0.0856568,,,,,,,4.0687,3.55897,4.0687,,3.56309,,,,0.00471636,0.00412549,,,,7.3322,7.3322,,,,5.326906242986128e-05,5.326906242986128e-05,
DDP,0,,COMPOST,,2013,,,2.37727e-05,0.117124,0.112715,,,,,,,5.35394,4.43905,5.35394,,4.45092,,,,0.0143177,0.0118711,,,,9.1453,9.1453,,,,6.805431378829084e-05,6.805431378829084e-05,
DDP,0,,COMPOST,,2014,,0.00130034,0.00132411,0.134024,0.134024,,,0.201553,0.162697,,,6.36615,5.00311,6.36615,,5.1856,,,,0.0251733,0.0197836,,0.3263,,10.3074,10.3074,,2.4873345442199493e-06,,7.856367709081895e-05,7.856367709081895e-05,
DDP,0,,COMPOST,,2015,,0.0115781,0.0129022,0.137902,0.137902,,,1.79461,1.37312,,,6.55036,4.87951,6.55036,,6.27036,,,,0.023807,0.0177344,,2.7542,,10.0527,10.0527,,2.150194731310675e-05,,7.848250906987142e-05,7.848250906987142e-05,
DDP,0,,COMPOST,,2016,,,0.0129022,0.132202,0.0980721,,,,,,,4.65842,3.28926,4.65842,,3.29984,,,,0.0149814,0.0105782,,,,6.7765,6.7765,,,,5.418874923487053e-05,5.418874923487053e-05,
DDP,0,,COMPOST,,2017,,0.059794,0.0726962,0.191696,0.191696,,,9.26807,6.37121,,,9.10557,6.09416,9.10557,,12.4874,,,,0.0329358,0.0220432,,12.7792,,12.5551,12.5551,,0.00010467008233951953,,0.00010283486871034195,0.00010283486871034195,
DDP,0,,COMPOST,,2018,,0.0143341,0.0870303,0.20563,0.20563,,,2.22178,1.44771,,,9.76744,6.19633,9.76744,,7.66896,,,,0.0392738,0.0249148,,2.9038,,12.7657,12.7657,,2.436111090087636e-05,,0.00010709687235354347,0.00010709687235354347,
DDP,0,,COMPOST,,2019,,,0.0870303,0.20593,0.178192,,,,,,,8.46411,5.08959,8.46411,,5.11092,,,,0.0354689,0.0213279,,,,10.4855,10.4855,,,,9.010317817735774e-05,9.010317817735774e-05,
DDP,0,,COMPOST,,2020,,,0.0870303,0.21223,0.162876,,,,,,,7.73662,4.40961,7.73662,,4.4279,,,,0.0320891,0.0182897,,,,9.0847,9.0847,,,,7.996001235169742e-05,7.996001235169742e-05,
DDP,0,,COMPOST,,2021,,,0.0870303,0.20633,0.143843,,,,,,,6.83254,3.6913,6.83254,,3.70811,,,,0.0311213,0.0168133,,,,7.6048,7.6048,,,,6.855932681491184e-05,6.855932681491184e-05,
DDP,0,,COMPOST,,2022,,,0.0870303,0.27983,0.137192,,,,,,,6.5166,3.33707,6.5166,,3.3453,,,,0.0160726,0.0082306,,,,6.875,6.875,,,,6.348457274202147e-05,6.348457274202147e-05,
DDP,0,,COMPOST,,2023,,,0.0870303,0.29303,0.136845,,,,,,,6.50015,3.15511,6.50015,,3.16281,,,,0.0158504,0.00769365,,,,6.5001,6.5001,,,,6.147991961813591e-05,6.147991961813591e-05,
DDP,0,,COMPOST,,2024,,,0.0870303,0.29983,0.139607,,,,,,,6.73987,3.10092,6.73987,,3.10853,,,,0.0165332,0.0076067,,,,6.3885,6.3885,,,,6.189053080652369e-05,6.189053080652369e-05,
